OrderID,OrderDate,Gender,AgeGroup,Channel,ShipDate,ItemCode,MapCode,Quantity,Revenue,Cost,Category,Item Type,Region,Country,Code2,Code3,Latitude,Longitude
438503253,2020-01-01,Female,30s,Online,2020-01-09,C10003,5,54,39840.3,22899.99,Foods,Vegetables,Asia,China,CN,CHN,35.86166,104.195397
438530719,2018-12-06,Female,20s,Online,2018-12-09,A10001,33,53,39758.5,15030.678,Beauty & Health,Cosmetics,Europe,Sweden,SE,SWE,59.6167,16.55
438536727,2020-10-21,Female,30s,Offline,,C10005,18,66,37810.6,19309.07,Foods,Baby Food,Africa,Kenya,KE,KEN,1.0,38.0
438604962,2018-02-10,Female,50s,Offline,,C10007,39,76,42233.5,11034.659,Foods,Meat,America,United States of America,US,USA,37.09024,-95.712891
438694655,2018-04-29,Male,50s,Online,2018-05-02,B10001,39,44,17896.8,14914.025,Clothes,Clothes,America,United States of America,US,USA,37.09024,-95.712891
438710963,2018-06-24,Female,50s,Online,2018-06-29,A10002,5,87,9181.2,7651.0,Beauty & Health,Personal Care,Asia,China,CN,CHN,35.86166,104.195397
438712680,2019-05-01,Female,30s,Online,2019-05-03,A10001,5,28,35549.4,15273.623,Beauty & Health,Cosmetics,Asia,China,CN,CHN,35.86166,104.195397
438740575,2017-04-15,Female,50s,Online,2017-04-18,B10001,33,71,62389.7,13936.09,Clothes,Clothes,Europe,Sweden,SE,SWE,59.6167,16.55
438785207,2018-10-16,Male,30s,Offline,,D10001,4,85,12521.4,10434.507,Home,Household,America,Canada,CA,CAN,45.423494,-75.697933
438807523,2020-02-16,Male,20s,Online,2020-02-25,C10004,26,58,38312.1,11758.539,Foods,Fruits,Asia,Philippines,PH,PHL,14.5833333,120.9666667
438811814,2020-06-04,Male,30s,Online,2020-06-08,C10006,25,45,36872.1,30726.751,Foods,Cereal,Europe,Norway,NO,NOR,59.9138204,10.7387413
438813102,2018-02-06,Female,30s,Online,2018-02-06,A10001,33,78,17794.4,14828.684,Beauty & Health,Cosmetics,Europe,Sweden,SE,SWE,59.6167,16.55
438819539,2017-10-25,Male,40s,Offline,,C10003,5,92,21805.6,14315.916,Foods,Vegetables,Asia,China,CN,CHN,35.86166,104.195397
438824689,2018-12-27,Female,30s,Offline,,A10001,30,54,16823.5,15295.233,Beauty & Health,Cosmetics,Asia,Singapore,SG,SGP,1.2894066,103.8499619
438847434,2020-11-11,Male,30s,Online,2020-11-12,C10006,5,87,30438.1,25365.084,Foods,Cereal,Asia,China,CN,CHN,35.86166,104.195397
438855159,2018-12-27,Male,40s,Online,2018-12-31,B10001,23,63,19966.2,16638.48,Clothes,Clothes,Asia,Nepal,NP,NPL,28.394857,84.124008
438870608,2017-03-30,Male,40s,Online,2017-04-05,D10002,7,40,21483.3,17902.72,Office,Office Supplies,America,Cuba,CU,CUB,21.3,-80.0
438889920,2018-09-18,Male,30s,Offline,2018-09-22,B10001,5,150,12577.5,10481.215,Clothes,Clothes,Asia,China,CN,CHN,35.86166,104.195397
438957297,2019-12-13,Male,30s,Online,2019-12-14,D10001,4,52,37797.7,16205.195,Home,Household,America,Canada,CA,CAN,45.423494,-75.697933
439029824,2020-09-15,Male,30s,Online,2020-09-17,B10001,21,45,39444.3,32870.289,Clothes,Clothes,Asia,Mongolia,MN,MNG,47.0077031,103.7914154
439044415,2018-06-01,Female,30s,Offline,2018-06-10,B10001,25,81,27422.9,22852.375,Clothes,Clothes,Europe,Norway,NO,NOR,59.9138204,10.7387413
439051282,2020-05-27,Female,30s,Online,2020-05-31,C10006,35,54,38902.3,19625.29,Foods,Cereal,Asia,Thailand,THA,TH,13.75,100.5167
439067161,2018-09-12,Female,30s,Offline,,A10001,6,58,88271.1,71326.08,Beauty & Health,Cosmetics,Europe,Croatia,HR,HRV,45.1,15.3
439105355,2019-02-13,Male,40s,Online,2019-02-13,C10007,33,64,32182.1,13915.689,Foods,Meat,Europe,Sweden,SE,SWE,59.6167,16.55
439105784,2017-01-17,Female,50s,Offline,,A10001,15,99,45783.2,26709.965,Beauty & Health,Cosmetics,Europe,Iceland,IS,ISL,65.0,-18.0
439143550,2019-10-21,Male,30s,Online,2019-10-29,C10002,40,93,37162.8,30969.01,Foods,Beverages,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
439155566,2018-12-15,Female,30s,Offline,2018-12-18,D10001,17,64,16218.2,10837.359,Home,Household,Asia,Japan,JP,JPN,36.204824,138.252924
439177024,2017-09-03,Male,30s,Offline,,C10003,15,51,23320.9,21800.027,Foods,Vegetables,Europe,Iceland,IS,ISL,65.0,-18.0
439256417,2019-06-29,Female,20s,Online,2019-07-02,C10004,39,83,38307.4,14140.029,Foods,Fruits,America,United States of America,US,USA,37.09024,-95.712891
439264142,2019-02-18,Male,30s,Online,2019-02-23,A10001,21,97,11496.1,9580.118,Beauty & Health,Cosmetics,Asia,Mongolia,MN,MNG,47.0077031,103.7914154
439269292,2017-05-16,Female,50s,Offline,,C10005,41,44,10275.1,8562.58,Foods,Baby Food,Asia,Yemen,YE,YEM,15.0,48.0
439281737,2019-12-04,Male,30s,Online,2019-12-05,C10002,9,66,37563.9,31303.265,Foods,Beverages,Africa,Egypt,EG,EGY,26.820553,30.802498
439287745,2020-05-06,Male,50s,Online,2020-05-12,A10002,5,60,37864.3,31553.62,Beauty & Health,Personal Care,Asia,China,CN,CHN,35.86166,104.195397
439308345,2019-07-05,Female,30s,Online,2019-07-06,A10001,26,47,30166.4,12171.963,Beauty & Health,Cosmetics,Asia,Philippines,PH,PHL,14.5833333,120.9666667
439331948,2020-03-17,Female,40s,Online,2020-03-19,C10005,39,60,38565.0,15284.026,Foods,Baby Food,America,United States of America,US,USA,37.09024,-95.712891
439365851,2018-10-02,Female,20s,Offline,,B10001,29,90,51724.6,46028.493,Clothes,Clothes,Africa,Senegal,SN,SEN,14.497401,-14.452362
439388597,2020-05-21,Female,30s,Online,2020-05-23,C10007,5,59,38876.1,32396.749,Foods,Meat,Asia,China,CN,CHN,35.86166,104.195397
439462840,2020-04-18,Female,30s,Online,2020-04-18,B10001,17,57,31166.2,25971.843,Clothes,Clothes,Asia,Japan,JP,JPN,36.204824,138.252924
439467132,2018-11-10,Female,30s,Offline,2018-11-11,C10001,4,28,21397.0,17830.853,Foods,Snacks,America,Canada,CA,CAN,45.423494,-75.697933
439477002,2020-02-28,Male,40s,Online,2020-03-02,C10006,19,65,38789.0,19425.674,Foods,Cereal,Asia,Malaysia,MY,MYS,4.210484,101.975766
439483869,2019-04-05,Female,40s,Offline,,D10001,23,47,48544.0,14531.209,Home,Household,Asia,Nepal,NP,NPL,28.394857,84.124008
439595878,2019-01-11,Female,20s,Offline,,C10007,40,62,31452.4,14690.952,Foods,Meat,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
439624631,2017-12-29,Female,50s,Offline,,B10001,26,72,16797.2,13997.687,Clothes,Clothes,Asia,Philippines,PH,PHL,14.5833333,120.9666667
439640510,2020-05-15,Male,60s,Offline,,A10002,23,85,30353.3,25294.402,Beauty & Health,Personal Care,Asia,Nepal,NP,NPL,28.394857,84.124008
439685142,2019-04-06,Female,20s,Offline,2019-04-09,B10001,35,59,34394.8,15910.338,Clothes,Clothes,Asia,Thailand,THA,TH,13.75,100.5167
439703595,2019-11-24,Male,30s,Offline,,C10007,17,21,42276.6,31371.61,Foods,Meat,Asia,Japan,JP,JPN,36.204824,138.252924
439712178,2019-11-27,Female,30s,Online,2019-11-30,C10006,40,61,31325.2,26104.351,Foods,Cereal,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
439767110,2017-06-13,Male,30s,Offline,2017-06-15,C10003,5,27,24832.1,20693.42,Foods,Vegetables,Asia,China,CN,CHN,35.86166,104.195397
439870107,2019-02-18,Female,60s,Offline,,C10005,26,29,39653.7,24017.04,Foods,Baby Food,Asia,Philippines,PH,PHL,14.5833333,120.9666667
439912164,2017-06-09,Female,30s,Offline,,B10001,25,59,35590.6,14182.003,Clothes,Clothes,Europe,Norway,NO,NOR,59.9138204,10.7387413
439916884,2020-02-20,Female,50s,Online,2020-02-22,C10002,40,61,31603.2,26336.027,Foods,Beverages,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
439923322,2019-01-11,Male,30s,Offline,,C10002,17,52,31234.6,26028.821,Foods,Beverages,Asia,Japan,JP,JPN,36.204824,138.252924
439942204,2020-11-04,Male,30s,Online,2020-11-07,A10002,33,85,30398.4,25331.958,Beauty & Health,Personal Care,Europe,Sweden,SE,SWE,59.6167,16.55
439952504,2020-08-19,Male,20s,Online,2020-08-25,A10002,14,93,30510.0,14278.154,Beauty & Health,Personal Care,Europe,Hungary,HU,HUN,47.162494,19.503304
440139186,2019-03-11,Female,30s,Offline,,C10005,1,78,35977.1,29980.946,Foods,Baby Food,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
440143048,2019-09-01,Male,20s,Offline,,C10007,23,34,31813.4,26511.153,Foods,Meat,Asia,Nepal,NP,NPL,28.394857,84.124008
440175664,2019-02-20,Male,30s,Online,2019-02-21,B10001,39,59,58185.6,48488.011,Clothes,Clothes,America,United States of America,US,USA,37.09024,-95.712891
440205705,2020-04-06,Female,40s,Offline,2020-04-07,C10003,33,33,36258.1,10794.625,Foods,Vegetables,Europe,Sweden,SE,SWE,59.6167,16.55
440320289,2018-01-09,Male,50s,Online,2018-01-13,C10002,32,51,27923.5,7764.24,Foods,Beverages,Europe,Spain,ES,ESP,40.463667,-3.74922
440362775,2019-11-04,Male,50s,Online,2019-11-11,B10001,28,46,30682.4,15149.774,Clothes,Clothes,Europe,Russia,RU,RUS,55.755786,37.617633
440466201,2019-02-04,Female,20s,Offline,,A10001,5,55,39845.8,37769.379,Beauty & Health,Cosmetics,Asia,China,CN,CHN,35.86166,104.195397
440479075,2020-01-23,Female,40s,Online,2020-01-25,C10002,5,69,30355.9,13647.412,Foods,Beverages,Asia,China,CN,CHN,35.86166,104.195397
440509974,2018-04-28,Female,40s,Online,2018-05-01,C10006,39,64,20591.6,17198.23,Foods,Cereal,America,United States of America,US,USA,37.09024,-95.712891
440528857,2019-01-12,Female,20s,Offline,2019-01-14,B10001,19,52,34499.8,11916.211,Clothes,Clothes,Asia,Malaysia,MY,MYS,4.210484,101.975766
440582501,2019-04-02,Male,20s,Online,2019-04-04,B10001,11,58,38476.8,13599.527,Clothes,Clothes,Europe,France,FR,FRA,46.227638,2.213749
440586364,2018-10-08,Male,60s,Online,2018-10-11,A10001,14,51,33707.2,18761.022,Beauty & Health,Cosmetics,Europe,Hungary,HU,HUN,47.162494,19.503304
440661466,2017-02-26,Female,30s,Offline,,C10006,24,53,25796.6,14390.477,Foods,Cereal,Oceania,New Zealand,NZ,NZL,-41.28648,174.776217
440662324,2018-06-22,Female,60s,Online,2018-06-24,C10004,6,62,13798.4,11498.63,Foods,Fruits,Europe,Croatia,HR,HRV,45.1,15.3
440680348,2017-09-13,Male,40s,Offline,,A10002,1,73,18982.2,15818.538,Beauty & Health,Personal Care,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
440680778,2017-07-21,Male,40s,Online,2017-07-22,B10001,4,93,24843.1,21711.872,Clothes,Clothes,America,Canada,CA,CAN,45.423494,-75.697933
440801799,2020-07-20,Female,40s,Online,2020-07-26,A10001,8,60,31229.3,13611.882,Beauty & Health,Cosmetics,Europe,Denmark,DK,DNK,56.26392,9.501785
440802228,2019-07-06,Female,60s,Online,2019-07-13,C10003,17,54,37963.9,12755.195,Foods,Vegetables,Asia,Japan,JP,JPN,36.204824,138.252924
440822398,2019-07-09,Male,40s,Online,2019-07-13,D10002,30,51,30408.2,24085.53,Office,Office Supplies,Asia,Singapore,SG,SGP,1.2894066,103.8499619
440840852,2019-12-11,Male,20s,Offline,,D10002,3,86,36643.6,30536.299,Office,Office Supplies,Europe,Belgium,BE,BEL,50.503887,4.469936
440861451,2019-06-15,Male,30s,Online,2019-06-19,A10001,30,65,36559.4,30466.129,Beauty & Health,Cosmetics,Asia,Singapore,SG,SGP,1.2894066,103.8499619
440864455,2018-07-07,Male,40s,Online,2018-07-07,B10001,39,89,17972.7,13820.651,Clothes,Clothes,America,United States of America,US,USA,37.09024,-95.712891
440888917,2019-08-12,Male,30s,Online,2019-08-14,C10003,5,56,56557.6,30524.12,Foods,Vegetables,Asia,China,CN,CHN,35.86166,104.195397
440924108,2017-04-06,Male,20s,Online,2017-04-08,C10002,9,34,26226.2,14821.59,Foods,Beverages,Africa,Egypt,EG,EGY,26.820553,30.802498
440959727,2019-09-16,Female,40s,Online,2019-09-24,C10006,5,56,31210.6,26008.827,Foods,Cereal,Asia,China,CN,CHN,35.86166,104.195397
441015517,2018-02-11,Female,30s,Online,2018-02-14,A10001,39,65,25136.6,20947.142,Beauty & Health,Cosmetics,America,United States of America,US,USA,37.09024,-95.712891
441021955,2019-02-08,Female,50s,Online,2019-02-08,C10002,14,52,38860.7,32383.945,Foods,Beverages,Europe,Hungary,HU,HUN,47.162494,19.503304
441027963,2019-04-29,Male,20s,Online,2019-05-02,D10001,39,37,33767.7,12243.489,Home,Household,America,United States of America,US,USA,37.09024,-95.712891
441046845,2019-06-28,Female,60s,Online,2019-06-29,B10001,5,53,39701.0,39561.067,Clothes,Clothes,Asia,China,CN,CHN,35.86166,104.195397
441184604,2018-01-21,Female,30s,Online,2018-01-24,C10003,32,56,22173.4,14181.519,Foods,Vegetables,Europe,Spain,ES,ESP,40.463667,-3.74922
441241681,2019-02-16,Female,50s,Online,2019-02-16,C10004,1,64,37034.0,30861.645,Foods,Fruits,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
441276443,2017-06-30,Male,40s,Online,2017-07-01,C10001,31,86,23970.3,19975.265,Foods,Snacks,Asia,South Korea,KR,KOR,35.907757,127.766922
441370856,2018-01-05,Male,40s,Online,2018-01-11,B10001,31,39,48306.8,20267.52,Clothes,Clothes,Asia,South Korea,KR,KOR,35.907757,127.766922
441394889,2019-11-30,Male,40s,Online,2019-12-04,C10005,38,66,36044.2,18067.283,Foods,Baby Food,Europe,United Kingdom,GB,GBR,51.51333,-0.088947
441396176,2018-08-07,Female,30s,Online,2018-08-16,A10001,20,92,75540.4,38136.12,Beauty & Health,Cosmetics,America,Mexico,MX,MEX,23.634501,-102.552784
441461408,2019-10-08,Male,30s,Offline,,C10007,15,43,39366.2,22613.668,Foods,Meat,Europe,Iceland,IS,ISL,65.0,-18.0
441477715,2018-05-01,Female,20s,Offline,,C10003,5,72,13097.5,11722.696,Foods,Vegetables,Asia,China,CN,CHN,35.86166,104.195397
441497886,2019-06-02,Female,20s,Online,2019-06-04,B10001,34,34,39738.7,15773.348,Clothes,Clothes,Asia,Taiwan,TW,TWN,23.69781,120.960515
441513335,2017-11-23,Male,40s,Online,2017-11-24,C10004,26,82,53167.6,18995.928,Foods,Fruits,Asia,Philippines,PH,PHL,14.5833333,120.9666667
441529643,2018-09-04,Female,60s,Online,2018-09-10,C10002,30,72,56698.4,15452.035,Foods,Beverages,Asia,Singapore,SG,SGP,1.2894066,103.8499619
441564834,2017-10-03,Female,20s,Offline,2017-10-09,C10004,5,47,59488.1,38720.353,Foods,Fruits,Asia,China,CN,CHN,35.86166,104.195397
441651952,2020-07-20,Female,30s,Online,2020-07-24,B10001,1,74,30077.0,13740.661,Clothes,Clothes,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
441681134,2019-12-29,Female,20s,Offline,,A10002,12,35,34938.9,29115.736,Beauty & Health,Personal Care,Europe,Germany,DE,DEU,52.5234051,13.4113999
441697871,2020-06-12,Female,60s,Online,2020-06-18,C10006,17,60,38396.7,31997.27,Foods,Cereal,Asia,Japan,JP,JPN,36.204824,138.252924
441734349,2020-06-16,Male,50s,Offline,,C10007,30,84,36674.1,19397.484,Foods,Meat,Asia,Singapore,SG,SGP,1.2894066,103.8499619
441736495,2018-01-10,Female,50s,Online,2018-01-13,A10001,23,49,13660.9,11384.046,Beauty & Health,Cosmetics,Asia,Nepal,NP,NPL,28.394857,84.124008
441760528,2019-05-30,Male,30s,Online,2019-06-01,C10006,23,40,17590.0,14658.334,Foods,Cereal,Asia,Nepal,NP,NPL,28.394857,84.124008
441794431,2020-03-01,Male,20s,Offline,2020-03-05,C10007,41,91,37600.9,23203.243,Foods,Meat,Asia,Yemen,YE,YEM,15.0,48.0
441820609,2020-03-07,Male,30s,Online,2020-03-08,A10001,8,60,38532.0,11247.848,Beauty & Health,Cosmetics,Europe,Denmark,DK,DNK,56.26392,9.501785
441829621,2017-02-03,Male,30s,Online,2017-02-07,D10002,39,46,89847.9,16442.325,Office,Office Supplies,America,United States of America,US,USA,37.09024,-95.712891
441840779,2020-11-19,Female,30s,Offline,,B10001,23,38,39533.8,32944.84,Clothes,Clothes,Asia,Nepal,NP,NPL,28.394857,84.124008
441900861,2019-04-13,Male,20s,Online,2019-04-16,D10001,39,58,30565.8,25471.518,Home,Household,America,United States of America,US,USA,37.09024,-95.712891
441902577,2017-07-19,Female,30s,Online,2017-07-22,C10002,32,51,70441.5,11867.927,Foods,Beverages,Europe,Spain,ES,ESP,40.463667,-3.74922
441929185,2017-07-08,Female,20s,Online,2017-07-12,D10002,37,100,15397.6,14353.002,Office,Office Supplies,Europe,Turkey,TR,TUR,38.963745,35.243322
441977679,2017-06-08,Female,20s,Online,2017-06-12,A10001,4,100,31362.0,18293.076,Beauty & Health,Cosmetics,America,Canada,CA,CAN,45.423494,-75.697933
442007291,2020-01-20,Female,40s,Offline,,C10004,7,36,39503.3,39493.282,Foods,Fruits,America,Cuba,CU,CUB,21.3,-80.0
442027461,2019-08-17,Female,50s,Offline,2019-08-22,D10001,31,52,30296.4,25246.994,Home,Household,Asia,South Korea,KR,KOR,35.907757,127.766922
442034327,2018-03-02,Male,40s,Online,2018-03-06,B10001,39,85,59382.5,18959.76,Clothes,Clothes,America,United States of America,US,USA,37.09024,-95.712891
442120587,2020-06-12,Male,50s,Offline,2020-06-13,C10003,2,43,35640.1,15810.624,Foods,Vegetables,Europe,Austria,AT,AUT,48.2092062,16.3727778
442267358,2019-10-27,Male,40s,Online,2019-10-30,A10001,30,83,38751.6,22473.045,Beauty & Health,Cosmetics,Asia,Singapore,SG,SGP,1.2894066,103.8499619
442276370,2017-11-29,Female,20s,Online,2017-11-30,D10001,39,95,14189.9,11824.95,Home,Household,America,United States of America,US,USA,37.09024,-95.712891
442295253,2020-03-16,Male,50s,Offline,2020-03-19,C10007,3,54,36419.4,30349.519,Foods,Meat,Europe,Belgium,BE,BEL,50.503887,4.469936
442340314,2020-04-11,Female,30s,Online,2020-04-13,C10001,41,27,36968.5,30807.072,Foods,Snacks,Asia,Yemen,YE,YEM,15.0,48.0
442340743,2019-02-23,Male,50s,Offline,,A10002,21,83,39638.7,39056.643,Beauty & Health,Personal Care,Asia,Mongolia,MN,MNG,47.0077031,103.7914154
442357051,2018-03-05,Male,30s,Online,2018-03-05,C10002,24,45,21805.6,17362.757,Foods,Beverages,Oceania,New Zealand,NZ,NZL,-41.28648,174.776217
442405545,2019-10-08,Female,20s,Offline,,C10003,1,66,32146.4,19418.467,Foods,Vegetables,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
442523992,2019-07-01,Male,30s,Offline,,D10002,39,98,39238.2,14148.041,Office,Office Supplies,America,United States of America,US,USA,37.09024,-95.712891
442527854,2020-03-12,Male,20s,Online,2020-03-13,D10001,4,30,30102.2,25085.14,Home,Household,America,Canada,CA,CAN,45.423494,-75.697933
442548453,2017-04-27,Female,30s,Offline,,C10004,4,35,19422.4,19322.625,Foods,Fruits,America,Canada,CA,CAN,45.423494,-75.697933
442560040,2020-10-18,Female,50s,Online,2020-10-19,C10002,24,55,29614.8,11860.149,Foods,Beverages,Oceania,New Zealand,NZ,NZL,-41.28648,174.776217
442596089,2019-08-19,Male,30s,Offline,,C10002,13,70,37891.7,20446.98,Foods,Beverages,Europe,Greece,GR,GRC,39.074208,21.824312
442597377,2018-07-28,Female,30s,Online,2018-07-30,C10005,16,65,28322.9,23602.402,Foods,Baby Food,Europe,Italy,IT,ITA,41.87194,12.56738
442630851,2020-05-14,Male,50s,Online,2020-05-17,C10007,5,71,38187.3,31822.773,Foods,Meat,Asia,China,CN,CHN,35.86166,104.195397
442644584,2020-07-03,Female,60s,Online,2020-07-06,C10004,33,46,39341.3,32784.424,Foods,Fruits,Europe,Sweden,SE,SWE,59.6167,16.55
442686641,2017-04-04,Female,40s,Online,2017-04-04,C10002,19,33,3543.4,2952.817,Foods,Beverages,Asia,Malaysia,MY,MYS,4.210484,101.975766
442728698,2017-01-09,Female,30s,Online,2017-01-18,C10006,17,89,15486.1,14963.535,Foods,Cereal,Asia,Japan,JP,JPN,36.204824,138.252924
442729127,2017-05-03,Male,20s,Online,2017-05-06,C10004,39,89,15384.9,12891.96,Foods,Fruits,America,United States of America,US,USA,37.09024,-95.712891
442741143,2017-01-04,Female,30s,Offline,,A10002,18,46,11482.9,9569.083,Beauty & Health,Personal Care,Africa,Kenya,KE,KEN,1.0,38.0
442747581,2017-04-03,Female,20s,Offline,,A10001,5,81,15255.5,12712.907,Beauty & Health,Cosmetics,Asia,China,CN,CHN,35.86166,104.195397
442779767,2020-04-05,Male,20s,Online,2020-04-08,A10002,5,34,35556.1,29630.117,Beauty & Health,Personal Care,Asia,China,CN,CHN,35.86166,104.195397
442819249,2019-08-12,Male,50s,Online,2019-08-17,C10004,1,38,30413.5,25344.608,Foods,Fruits,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
442857873,2020-09-30,Male,30s,Online,2020-09-30,C10002,1,64,37655.4,31379.498,Foods,Beverages,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
442863881,2019-12-07,Female,40s,Online,2019-12-09,C10003,35,63,20136.5,16780.405,Foods,Vegetables,Asia,Thailand,THA,TH,13.75,100.5167
442945420,2017-11-21,Male,30s,Offline,2017-11-24,A10001,8,90,19322.7,16448.84,Beauty & Health,Cosmetics,Europe,Denmark,DK,DNK,56.26392,9.501785
442985332,2019-06-25,Male,20s,Online,2019-06-26,C10006,29,60,33015.8,19731.657,Foods,Cereal,Africa,Senegal,SN,SEN,14.497401,-14.452362
442999494,2020-10-18,Female,60s,Online,2020-10-24,C10001,16,59,30961.7,25801.378,Foods,Snacks,Europe,Italy,IT,ITA,41.87194,12.56738
443051850,2020-05-17,Male,30s,Online,2020-05-19,C10006,5,73,30332.3,18074.506,Foods,Cereal,Asia,China,CN,CHN,35.86166,104.195397
443093049,2019-11-17,Female,30s,Online,2019-11-21,C10007,41,55,44112.2,23837.3,Foods,Meat,Asia,Yemen,YE,YEM,15.0,48.0
443120086,2017-08-16,Male,30s,Online,2017-08-20,D10001,23,52,17476.6,14563.805,Home,Household,Asia,Nepal,NP,NPL,28.394857,84.124008
443137681,2020-02-12,Female,50s,Online,2020-02-15,C10006,35,93,32105.7,26754.709,Foods,Cereal,Asia,Thailand,THA,TH,13.75,100.5167
443140256,2018-07-26,Female,20s,Offline,,D10001,37,87,25240.8,23532.273,Home,Household,Europe,Turkey,TR,TUR,38.963745,35.243322
443149268,2020-02-28,Male,20s,Online,2020-02-29,C10006,37,85,32470.9,27059.055,Foods,Cereal,Europe,Turkey,TR,TUR,38.963745,35.243322
443181884,2019-01-16,Male,20s,Offline,,C10005,1,54,35461.8,29551.488,Foods,Baby Food,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
443191325,2020-10-19,Female,40s,Online,2020-10-24,C10006,30,31,39533.7,39296.591,Foods,Cereal,Asia,Singapore,SG,SGP,1.2894066,103.8499619
443218791,2019-10-17,Male,30s,Offline,2019-10-26,D10002,16,75,30893.2,25744.366,Office,Office Supplies,Europe,Italy,IT,ITA,41.87194,12.56738
443219220,2020-02-02,Male,30s,Online,2020-02-05,C10002,3,65,36276.5,20605.009,Foods,Beverages,Europe,Belgium,BE,BEL,50.503887,4.469936
443353545,2018-04-07,Male,60s,Online,2018-04-13,B10001,40,65,13246.8,12388.522,Clothes,Clothes,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
443435943,2019-06-09,Female,20s,Online,2019-06-11,B10001,17,30,36024.7,30020.616,Clothes,Clothes,Asia,Japan,JP,JPN,36.204824,138.252924
443437659,2018-04-12,Male,40s,Offline,,C10002,9,47,18163.3,17332.28,Foods,Beverages,Africa,Egypt,EG,EGY,26.820553,30.802498
443438947,2020-04-29,Male,40s,Online,2020-05-03,A10002,5,44,39705.0,14397.108,Beauty & Health,Personal Care,Asia,China,CN,CHN,35.86166,104.195397
443449676,2018-11-27,Male,30s,Online,2018-11-28,D10002,39,56,55005.3,4034.36,Office,Office Supplies,America,United States of America,US,USA,37.09024,-95.712891
443470704,2020-05-12,Male,30s,Online,2020-05-13,C10001,1,80,36655.4,15722.206,Foods,Snacks,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
443472421,2018-04-21,Female,20s,Offline,2018-04-22,B10001,16,97,17937.3,14947.754,Clothes,Clothes,Europe,Italy,IT,ITA,41.87194,12.56738
443474137,2020-10-10,Female,20s,Online,2020-10-12,A10001,33,62,30195.5,10702.732,Beauty & Health,Cosmetics,Europe,Sweden,SE,SWE,59.6167,16.55
443481862,2020-03-22,Female,50s,Online,2020-03-24,D10002,4,54,38580.0,36495.442,Office,Office Supplies,America,Canada,CA,CAN,45.423494,-75.697933
443514907,2019-04-04,Male,50s,Offline,,C10001,39,52,30785.9,18623.544,Foods,Snacks,America,United States of America,US,USA,37.09024,-95.712891
443528211,2017-10-27,Female,30s,Online,2017-10-30,D10001,30,50,14180.2,11816.811,Home,Household,Asia,Singapore,SG,SGP,1.2894066,103.8499619
443553102,2019-06-15,Female,30s,Offline,,A10001,35,58,29701.2,11755.76,Beauty & Health,Cosmetics,Asia,Thailand,THA,TH,13.75,100.5167
443584430,2017-02-03,Female,30s,Offline,,A10001,1,88,58719.6,31465.705,Beauty & Health,Cosmetics,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
443586575,2017-01-17,Female,20s,Offline,,D10001,33,95,22719.3,14070.409,Home,Household,Europe,Sweden,SE,SWE,59.6167,16.55
443658673,2020-06-23,Female,20s,Online,2020-06-25,A10002,32,30,30144.5,18955.982,Beauty & Health,Personal Care,Europe,Spain,ES,ESP,40.463667,-3.74922
443729913,2020-10-22,Male,60s,Online,2020-10-29,A10002,39,46,38658.2,17638.574,Beauty & Health,Personal Care,America,United States of America,US,USA,37.09024,-95.712891
443730771,2017-05-02,Male,30s,Online,2017-05-06,B10001,1,129,38151.5,12674.673,Clothes,Clothes,Oceania,Australia,AU,AUS,-35.3069444,149.1242972
443779265,2019-02-26,Male,50s,Online,2019-03-01,B10001,10,43,30766.8,25639.006,Clothes,Clothes,Africa,Ethiopia,ET,ETH,8.0,38.0
443789136,2017-09-12,Male,40s,Offline,,C10002,31,67,31677.8,22730.768,Foods,Beverages,Asia,South Korea,KR,KOR,35.907757,127.766922
443830764,2020-06-27,Female,30s,Offline,2020-06-27,C10003,33,63,31613.5,26344.624,Foods,Vegetables,Europe,Sweden,SE,SWE,59.6167,16.55
443872821,2017-03-09,Female,40s,Online,2017-03-09,D10001,39,35,21483.3,14725.7,Home,Household,America,United States of America,US,USA,37.09024,-95.712891
443878400,2020-02-12,Female,30s,Online,2020-02-13,C10002,38,50,30605.2,17638.687,Foods,Beverages,Europe,United Kingdom,GB,GBR,51.51333,-0.088947
443970239,2019-04-26,Male,60s,Online,2019-04-27,B10001,40,87,39412.6,18115.655,Clothes,Clothes,Asia,Vietnam,VN,VNM,21.0241667,105.8411111
443993842,2020-03-14,Female,20s,Online,2020-03-19,C10007,12,78,37347.7,19933.434,Foods,Meat,Europe,Germany,DE,DEU,52.5234051,13.4113999
